Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.9;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.8;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.8;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.8;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.7;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.7;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.7;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.6;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.6;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.6;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.5;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.5;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.5;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.4;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.4;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.4;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.3;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.3;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.3;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.2;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.2;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.2;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;Person;http://www.w3.org/2001/XMLSchema#string;10000;0.1;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
militaryCommand;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;10000;0.1;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
militaryCommand;Agent;http://www.w3.org/2001/XMLSchema#string;10000;0.1;MilitaryPerson;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;1.0;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;1.0;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;1.0;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.9;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.9;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.9;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.8;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.8;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.8;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.7;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.7;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.7;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.6;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.6;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.6;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.5;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.5;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.5;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.4;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Work=Engine;http://dbpedia.org/datatype/millimetre;146;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work;http://dbpedia.org/datatype/millimetre;146;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Work;http://dbpedia.org/datatype/millimetre;146;0.4;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.3;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Work=Engine;http://dbpedia.org/datatype/millimetre;146;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work;http://dbpedia.org/datatype/millimetre;146;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Work;http://dbpedia.org/datatype/millimetre;146;0.3;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.2;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Work;http://dbpedia.org/datatype/millimetre;146;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Work;http://dbpedia.org/datatype/millimetre;146;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine;http://dbpedia.org/datatype/millimetre;146;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=AutomobileEngine;http://dbpedia.org/datatype/millimetre;88;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Software;http://dbpedia.org/datatype/millimetre;88;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;88;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=Engine;http://dbpedia.org/datatype/millimetre;88;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software;http://dbpedia.org/datatype/millimetre;88;0.2;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device;http://dbpedia.org/datatype/millimetre;363;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;1;1;0;0
Engine--cylinderBore;Engine;http://dbpedia.org/datatype/millimetre;363;0.1;Engine;http://dbpedia.org/datatype/millimetre;1;0;0;1;0;0
Engine--cylinderBore;AutomobileEngine;http://dbpedia.org/datatype/millimetre;363;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;1;0;1;0;0
Engine--cylinderBore;Work;http://dbpedia.org/datatype/millimetre;146;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Work;http://dbpedia.org/datatype/millimetre;146;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=Engine;http://dbpedia.org/datatype/millimetre;146;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Work=AutomobileEngine;http://dbpedia.org/datatype/millimetre;146;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=AutomobileEngine;http://dbpedia.org/datatype/millimetre;88;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=Software;http://dbpedia.org/datatype/millimetre;88;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;88;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software=Engine;http://dbpedia.org/datatype/millimetre;88;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Software;http://dbpedia.org/datatype/millimetre;88;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;TelevisionShow=Engine;http://dbpedia.org/datatype/millimetre;56;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;TelevisionShow;http://dbpedia.org/datatype/millimetre;56;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;TelevisionShow=AutomobileEngine;http://dbpedia.org/datatype/millimetre;56;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;Device=TelevisionShow;http://dbpedia.org/datatype/millimetre;56;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
Engine--cylinderBore;TelevisionShow=Engine=AutomobileEngine;http://dbpedia.org/datatype/millimetre;56;0.1;Engine;http://dbpedia.org/datatype/millimetre;0;0;0;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;1.0;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;1.0;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;1.0;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.9;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.9;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.9;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.8;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.8;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.8;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.7;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.7;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.7;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;Engine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
startYearOfInsertion;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;6233;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
startYearOfInsertion;Device;http://www.w3.org/2001/XMLSchema#gYear;6233;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;1.0;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;1.0;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.9;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.9;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.8;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.8;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.7;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.7;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.6;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.6;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.5;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.5;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.4;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.4;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.3;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.3;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.2;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.2;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;PoliticalParty;http://www.w3.org/2001/XMLSchema#gYear;2559;0.2;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
formationYear;GovernmentAgency;http://www.w3.org/2001/XMLSchema#gYear;2124;0.2;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
formationYear;Organisation;http://www.w3.org/2001/XMLSchema#gYear;10000;0.1;Organisation;http://www.w3.org/2001/XMLSchema#gYear;1;0;0;1;0;0
formationYear;Agent;http://www.w3.org/2001/XMLSchema#gYear;10000;0.1;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
formationYear;PoliticalParty;http://www.w3.org/2001/XMLSchema#gYear;2559;0.1;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
formationYear;GovernmentAgency;http://www.w3.org/2001/XMLSchema#gYear;2124;0.1;Organisation;http://www.w3.org/2001/XMLSchema#gYear;0;1;0;1;0;0
eruptionYear;NaturalPlace;http://www.w3.org/2001/XMLSchema#gYear;822;1.0;Volcano;http://www.w3.org/2001/XMLSchema#gYear;0;0;1;1;0;0
